8247,9232360,x^2 + 3*x*y' - 3*y + 6 = 0,add add add 6 pow x 2 mul -3 y mul mul 3 x y',x*(c - x/3) + 2*x + 2,add add 2 mul 2 x mul x add c mul div -1 3 x
8248,1326664,x + 4*y' = 0,add x mul 4 y',c - x^2/8,add c mul div -1 8 pow x 2
8249,560795809,2*x*y^2 - 3*y^2 + 4*y' = 0,add add mul -3 pow y 2 mul 4 y' mul mul 2 x pow y 2,-4/(c - x*(x - 3)),div -4 add c mul mul -1 x add -3 x
8250,8954444,2*x*y' + 3 = 0,add 3 mul mul 2 x y',c - ln(x^3)/2,add c mul div -1 2 log pow x 3
8251,978392126,125*y' + 4 = 0,add 4 mul 125 y',c - 4*x/125,add c mul div -4 125 x
8252,304201734,2*x^2*e^(y/(2*x)) - x*y' + y = 0,add add mul mul -1 x y' mul mul 2 pow x 2 exp mul div div 1 2 x y y,-2*x*ln(c - x),mul mul -2 x log sub c x
8253,6144930,x*y' - 2*y*ln(y + 3) - 6*ln(y + 3) = 0,add add mul -6 log add 3 y mul x y' mul mul -2 y log add 3 y,e^(c*x^2) - 3,add -3 exp mul c pow x 2
8254,9209978,x^2 - x*y' + y = 0,add add pow x 2 mul mul -1 x y' y,x*(c + x),mul x add c x
8255,2952263,x*y' - y - 15625 = 0,add sub -15625 y mul x y',c*x + x - 15625,add add -15625 x mul c x
8256,2389023,x*y' - y - 7 = 0,add sub -7 y mul x y',c*x + x - 7,add add -7 x mul c x
8257,3245563,66*x*y' + 66*y + y' = 0,add add mul 66 y mul mul 66 x y' y',c/(33*x + 1/2),div c add div 1 2 mul 33 x
8258,722845,-8*x^3 + y' = 0,add mul -8 pow x 3 y',c + 2*x^4,add c mul 2 pow x 4
8259,404076884,x^2*sin(x) + 3*x*y' - 3*y = 0,add add mul -3 y mul pow x 2 sin x mul mul 3 x y',x*(c + cos(x)/3),mul x add c mul div 1 3 cos x
8260,6337827,x*y' - y*ln(-y) + 2*y*ln(2) = 0,add add mul x y' mul mul -1 y log mul -1 y mul mul 2 y log 2,-4*2^(c*x),mul -4 pow 2 mul c x
8261,963036295,y*ln(y) + y' = 0,add mul y log y y',3^e^(c - x),pow 3 exp sub c x
8262,5472653,x^2 + x*y' - y - 4 = 0,add sub add -4 pow x 2 y mul x y',x*(c - x) - x - 4,add sub -4 x mul x sub c x
8263,593270087,3^(1/sqrt(x))*ln(3) + 2*x^(3/2)*y' = 0,add mul pow 3 pow x div -1 2 log 3 mul mul 2 pow x div 3 2 y',3^(1/sqrt(x)) + c,add c pow 3 pow x div -1 2
8264,9049520,y' + 256 = 0,add 256 y',c - 256*x,add c mul -256 x
8265,43612139,x*y' - y = 0,add mul -1 y mul x y',c*(x*(-8 + 2/x) - 2),mul c add -2 mul x add -8 div 2 x
8266,6196421,x*y' - y + 3 = 0,add sub 3 y mul x y',3*x*(c + 1/x),mul mul 3 x add c pow x -1
8267,984293899,4*y^(1/3)*y' - 3 = 0,add -3 mul mul 4 pow y div 1 3 y',(c + x)^(3/4),pow add c x div 3 4
8268,9952460,-y*e^(x) - e^(x)*y' - 3*y' = 0,add add mul -3 y' mul mul -1 y' exp x mul mul -1 exp x y,c/(-e^(x) - 3),div c sub -3 exp x
8269,169486652,5*y^2 + y' = 0,add mul 5 pow y 2 y',1/(c + 5*x),pow add c mul 5 x -1
8270,9621928,-4*y^2 + 3*y' = 0,add mul -4 pow y 2 mul 3 y',3/(c - 4*x),div 3 add c mul -4 x
8271,9278628,2*x^2*y^2 - x*y' + 3*y^2 - y = 0,add add add mul -1 y mul 3 pow y 2 mul mul -1 x y' mul mul 2 pow x 2 pow y 2,1/(2*x*(c - x) + x + 3),pow add add 3 x mul mul 2 x sub c x -1
8272,171925165,x*y' - x^cos(4) + x^cos(4)*cos(4) - y + 5 = 0,add add sub sub 5 pow x cos 4 y mul x y' mul pow x cos 4 cos 4,c*x - x^cos(4) + 5,add sub 5 pow x cos 4 mul c x
8273,1758697,15*y' - 2 + 2*cos(1) = 0,add add -2 mul 2 cos 1 mul 15 y',-(1 - cos(1))*(c - 2*x/3)/5 + 6,add 6 mul mul div -1 5 sub 1 cos 1 add c mul div -2 3 x
8274,518647868,2*x^3*cos(1) + x*y' - y = 0,add add mul -1 y mul x y' mul mul 2 pow x 3 cos 1,-x*(c + x^2)*cos(1) + 2*x,add mul 2 x mul mul mul -1 x add c pow x 2 cos 1
8275,8318673,-5*y^2 + 2*y' = 0,add mul -5 pow y 2 mul 2 y',-2/(c + 5*x),div -2 add c mul 5 x
8276,364320013,81*x^x*(ln(x) + 1) + y' + 81 = 0,add add 81 mul mul 81 pow x x add 1 log x y',c - 81*x - 81*x^x,add add c mul -81 x mul -81 pow x x
8277,122465505,y*ln(5) + y' = 0,add mul y log 5 y',5^(c + (-x^2 + x)/x),pow 5 add c mul pow x -1 sub x pow x 2
8278,6711547,y^2*cos(x) + y' = 0,add mul pow y 2 cos x y',-1/(c - sin(x)),div -1 sub c sin x
8279,3007233,10*x^4 + y' - 1 = 0,add add -1 mul 10 pow x 4 y',c - 2*x^5 + x,add add c x mul -2 pow x 5
8280,1745341,-5*(x + 2)^4 + y' = 0,add mul -5 pow add 2 x 4 y',c + (x + 2)^5,add c pow add 2 x 5
8281,9343087,-6*x^2 + y' = 0,add mul -6 pow x 2 y',c + 2*x^3,add c mul 2 pow x 3
8282,6598894,x*y' - y*ln(y) = 0,add mul x y' mul mul -1 y log y,2^(c*x),pow 2 mul c x
8283,699360063,x^3 + x*y' - 2*y = 0,add add pow x 3 mul -2 y mul x y',x*(c*x - x^2),mul x add mul -1 pow x 2 mul c x
8284,191181790,2*x*cos(x)^2 - y*sin(x) - cos(x)*y' = 0,add add mul mul -1 y' cos x mul mul -1 y sin x mul mul 2 x pow cos x 2,(c + x^2)*cos(x),mul add c pow x 2 cos x
8285,2565565,2*x^2 + x*y - x*y' + x + y + 1 = 0,add add add add add 1 x mul 2 pow x 2 mul x y mul mul -1 x y' y,-x*e^(c + x) - 2*x - 1,add add -1 mul -2 x mul mul -1 x exp add c x
8286,756019,x*y' + 74*y = 0,add mul 74 y mul x y',c/x^74,mul c pow x -74
8287,2335198,x*y' - 12*y + 12 = 0,add add 12 mul -12 y mul x y',c*x^12 + 1,add 1 mul c pow x 12
8288,635739567,-2*x + y' + 3 = 0,add add 3 mul -2 x y',c + x - (1 - x)*(x - 3),add add c x mul mul -1 sub 1 x add -3 x
8289,3462471,x*y' + 6*x - 2*y = 0,add add mul -2 y mul 6 x mul x y',x*(c*x + 6),mul x add 6 mul c x
8290,865768707,x*y' - 2*y + 2*e^(3) = 0,add add mul -2 y mul 2 exp 3 mul x y',c*x^2 + e^(3),add mul c pow x 2 exp 3
8291,350542219,8*e^(x) + y' + 2 = 0,add add 2 mul 8 exp x y',c - 2*x - 8*e^(x),add add c mul -8 exp x mul -2 x
8292,16794718,-2*x + y' - 3 = 0,add add -3 mul -2 x y',c + x*(x + 7) - 4*x,add add c mul -4 x mul x add 7 x
8293,396290549,-5*x^4 + y' + 14 = 0,add add 14 mul -5 pow x 4 y',c + x^5 - 14*x,add add c pow x 5 mul -14 x
8294,6681909,x*y' - y - 11 = 0,add sub -11 y mul x y',c*x + 3*x - 11,add add -11 mul 3 x mul c x
8295,3432216,-2*cos(x) + 2*y' + 3 = 0,add add 3 mul -2 cos x mul 2 y',c - 3*x/2 + sin(x),add add c mul div -3 2 x sin x
8296,359080092,y*y' - 4*y' + 2 = 0,add add 2 mul -4 y' mul y' y,2*sqrt(c - x) + 4,add 4 mul 2 sqrt sub c x
8297,6621363,-12*x + y' - 3 = 0,add add -3 mul -12 x y',c + 6*x^2 + 3*x,add add c mul 3 x mul 6 pow x 2
8298,4252273,x*y' - y*ln(y) = 0,add mul x y' mul mul -1 y log y,3^(c*x + 2*x),pow 3 add mul 2 x mul c x
8299,9836831,4*x*ln(-2*x + y) + x*y' - 2*x - 2*y*ln(-2*x + y) = 0,add add add mul -2 x mul x y' mul mul -2 y log add mul -2 x y mul mul 4 x log add mul -2 x y,3^(c*x^2) + 2*x,add pow 3 mul c pow x 2 mul 2 x
8300,3628417,16*x*y' + 16*y + y' = 0,add add mul 16 y mul mul 16 x y' y',c/(x + 1/16),div c add div 1 16 x
8301,202746,x^2 + x*y' - y - 4 = 0,add sub add -4 pow x 2 y mul x y',x*(c - x) + x - 4,add add -4 x mul x sub c x
8302,422781417,e^(x)*y' + 5 = 0,add 5 mul y' exp x,c + 5*e^(-x),add c mul 5 exp mul -1 x
8303,392143211,3*x^2 + x*y' - y + 5 = 0,add add sub 5 y mul 3 pow x 2 mul x y',x*(c - 3*x) + 5,add 5 mul x add c mul -3 x
8304,8858091,-2*x*ln(x + y) + x*y' - 15*x - 8*x*ln(3) - 2*y*ln(x + y) - 16*y - 8*y*ln(3) = 0,add add add add add add mul -16 y mul -15 x mul x y' mul mul -8 x log 3 mul mul -8 y log 3 mul mul -2 x log add x y mul mul -2 y log add x y,-x + (3*e^(2))^(c*x^2 - 4),sub pow mul 3 exp 2 add -4 mul c pow x 2 x
8305,3319539,y' + 5*sin(3) = 0,add mul 5 sin 3 y',-(c + 5*x)*sin(3) + 6,add 6 mul mul -1 add c mul 5 x sin 3
8306,309184401,10*x + 5*y' - 1 = 0,add add -1 mul 5 y' mul 10 x,c - x^2 + x/5,add sub c pow x 2 mul div 1 5 x
8307,9545515,x^2*y' + 24 = 0,add 24 mul pow x 2 y',c + 24/x,add c div 24 x
8308,101935197,-(-10*x^4)^x*(ln(-10*x^4) + 4) + y' + 2 = 0,add add 2 mul mul -1 pow mul -10 pow x 4 x add 4 log mul -10 pow x 4 y',c - 2*x + (-10*x^4)^x,add add c pow mul -10 pow x 4 x mul -2 x
8309,782584374,x*y' + y + 6*y' = 0,add add mul 6 y' mul x y' y,c/(x/3 + 2),div c add 2 mul div 1 3 x
8310,6822917,x^2 + x*y' - y - 6 = 0,add sub add -6 pow x 2 y mul x y',c*x - x - (x - 3)^2 + 3,add sub sub 3 x pow add -3 x 2 mul c x
8311,1615297,3*x^4*e^(x^3)*sin(e^(x^3) - 2) - x*y' + y = 0,add add mul mul -1 x y' mul mul mul 3 pow x 4 exp pow x 3 sin add -2 exp pow x 3 y,-x*(c + cos(e^(x^3) - 2)) + x,add x mul mul -1 x add c cos add -2 exp pow x 3
8312,820930294,5*x*ln(5*x - y) + x*y' - 5*x*ln(15) - 5*x - y*ln(5*x - y) + y*ln(15) = 0,add add add add add mul -5 x mul x y' mul y log 15 mul mul -1 y log add mul -1 y mul 5 x mul mul -5 x log 15 mul mul 5 x log add mul -1 y mul 5 x,-15*5^(c*x) + 5*x,add mul -15 pow 5 mul c x mul 5 x
8313,838460672,x*y' + y + 1 = 0,add add 1 mul x y' y,-3 + (c + 2*x)/x,add -3 mul pow x -1 add c mul 2 x
8314,4991428,x*y' - y - sin(4) = 0,add sub mul -1 y sin 4 mul x y',c*x + x - sin(4),add sub x sin 4 mul c x
8315,6797555,x*y' - y + 48 = 0,add sub 48 y mul x y',c*x - 12*x + 48,add add 48 mul -12 x mul c x
8316,929756,8*x + y' - 20 = 0,add add -20 mul 8 x y',c - 4*x*(x - 4) + 4*x,add add c mul 4 x mul mul -4 x add -4 x
8317,6340664,-4*x + y' + 8 = 0,add add 8 mul -4 x y',c + x*(2*x - 8),add c mul x add -8 mul 2 x
8318,5350517,-375*x^2 + y' - 2 = 0,add add -2 mul -375 pow x 2 y',c + 125*x^3 + 2*x,add add c mul 2 x mul 125 pow x 3
8319,1101475,-345*x^4 + y' - 1 = 0,add add -1 mul -345 pow x 4 y',c + 69*x^5 + x,add add c x mul 69 pow x 5
8320,624718,-y*cos(1/125) + y^(1/cos(1/125))*y' = 0,add mul pow y pow cos div 1 125 -1 y' mul mul -1 cos div 1 125 y,(c + x)^cos(1/125),pow add c x cos div 1 125
8321,4307667,-4*x^3 + y' + 1 = 0,add add 1 mul -4 pow x 3 y',c + x^4 - x,sub add c pow x 4 x
8322,2918789,x^x*y' + 5*ln(x) + 5 = 0,add add 5 mul 5 log x mul pow x x y',c + 5/x^x,add c mul 5 pow x mul -1 x
8323,4419271,3*y*ln(3) + y' = 0,add mul mul 3 y log 3 y',2*3^(c - 3*x),mul 2 pow 3 add c mul -3 x
8324,683049,-75*x^24 + y' = 0,add mul -75 pow x 24 y',c + 3*x^25,add c mul 3 pow x 25
8325,6237273,x*y' + 2*y*ln(2) - 2*ln(2) = 0,add add mul -2 log 2 mul x y' mul mul 2 y log 2,(c/x)^ln(4) + 1,add 1 pow div c x log 4
8326,4042145,x*y' + 2*x - 2*y + 2 = 0,add add add 2 mul -2 y mul 2 x mul x y',x*(c*x + 2) + 1,add 1 mul x add 2 mul c x
8327,9365795,x^2 - x*y' + y - 1 = 0,add add add -1 pow x 2 mul mul -1 x y' y,c*x + x^2 + 1,add add 1 pow x 2 mul c x
8328,125486799,x^2 + 5*x*y' - 5*y = 0,add add pow x 2 mul -5 y mul mul 5 x y',x*(c - x)/5 + x,add x mul mul div 1 5 x sub c x
8329,2135902,5*x*y' + 5*y - 4 = 0,add add -4 mul 5 y mul mul 5 x y',c/x + 4/5,add div 4 5 div c x
8330,590135,y + ln(3)*y' = 0,add mul y' log 3 y,e^((c - x)/ln(3)),exp mul pow log 3 -1 sub c x
8331,789260967,y' - 5 = 0,add -5 y',x*(3 + (c + 2*x)/x) - 4,add -4 mul x add 3 mul pow x -1 add c mul 2 x
8332,942557649,16*x - 5*y' - 160 = 0,add add -160 mul -5 y' mul 16 x,c - 8*x*(4 - x/5),add c mul mul -8 x add 4 mul div -1 5 x
8333,5062928,x*y' + y*ln(-y) = 0,add mul x y' mul y log mul -1 y,-e^(c/x),mul -1 exp div c x
8334,967782500,x^2*y' - y*Abs(x)*sign(x) - 2*Abs(x)*sign(x) = 0,add add mul pow x 2 y' mul mul -2 mul mul mul -1 y,c*Abs(x) - 2,add -2 mul c
8335,820523059,x*y' - y - 3 = 0,add sub -3 y mul x y',c*x + 11*x/4 - 3,add add -3 mul div 11 4 x mul c x
8336,1206645,x^3*y' + 3 = 0,add 3 mul pow x 3 y',(c*x + 3/(2*x))/x,mul pow x -1 add div div 3 2 x mul c x
8337,9191605,x*y' - 5*y - 20 = 0,add add -20 mul -5 y mul x y',c*x^5 - 4,add -4 mul c pow x 5
8338,700843244,7*x^8 - 256*x*y' + 256*y = 0,add add mul 7 pow x 8 mul 256 y mul mul -256 x y',c*x + x^8/256,add mul div 1 256 pow x 8 mul c x
8339,5945363,x*y' + 5*y - 25 = 0,add add -25 mul 5 y mul x y',c/x^5 + 5,add 5 mul c pow x -5
8340,4696343,y' = 0,y',(c*x - 2*x/3)/x,mul pow x -1 add mul div -2 3 x mul c x
8341,1604419,y' + 2*cos(2) = 0,add mul 2 cos 2 y',(c - 2*x)*cos(2),mul add c mul -2 x cos 2
8342,1397002,x*e^(2)*y' - y = 0,add mul -1 y mul mul x y' exp 2,c*x^e^(-2),mul c pow x exp -2
8343,717920085,x*y' + 4*x - 3*y - 6 = 0,add add add -6 mul -3 y mul 4 x mul x y',c*x^3 + 2*x - 2,add add -2 mul 2 x mul c pow x 3
8344,109781305,x*y' - y*sin(4) = 0,add mul x y' mul mul -1 y sin 4,(c*x)^sin(4),pow mul c x sin 4
8345,2733740,x^7*e^(25) - x*y' + 6*y = 0,add add mul 6 y mul pow x 7 exp 25 mul mul -1 x y',-x^6*(c - x)*e^(25),mul mul mul -1 pow x 6 sub c x exp 25
8346,6567986,x*y' - y*ln(y) - 2*y*ln(2) = 0,add add mul x y' mul mul -1 y log y mul mul -2 y log 2,3^(c*x)/4,mul div 1 4 pow 3 mul c x
8347,5498894,36*x^2 - 5*y' = 0,add mul -5 y' mul 36 pow x 2,c + 12*x^3/5,add c mul div 12 5 pow x 3
8348,393922641,x^2 + x*e^(x) + x*y' - y - e^(x) + 2 = 0,add add sub sub add 2 pow x 2 exp x y mul x y' mul x exp x,-x*(c + x) - x - e^(x) + 2,add sub sub 2 x exp x mul mul -1 x add c x
8349,231244,x*y' + 4*y - 8 = 0,add add -8 mul 4 y mul x y',2 - 1/(x^2*(c*x + x)^2),add 2 mul mul -1 pow x -2 pow add x mul c x -2
8350,2526116,x*y' + 6*x - 2*y = 0,add add mul -2 y mul 6 x mul x y',3*x*(c*x + 2),mul mul 3 x add 2 mul c x
8351,6952275,3^x*x*ln(3) - 3*3^x + x*y' + 4*x - 3*y = 0,add add add add mul -3 pow 3 x mul -3 y mul 4 x mul x y' mul mul x pow 3 x log 3,-3^x + c*x^3 + 2*x,add add mul -1 pow 3 x mul 2 x mul c pow x 3
8352,174621674,x*y' + 6*y = 0,add mul 6 y mul x y',x^(c/ln(x) - 6),pow x add -6 div c log x
8353,4060346,-40*x + y' = 0,add mul -40 x y',c + 20*x^2,add c mul 20 pow x 2
8354,3404740,4*x^2 + 4*x*y' - 4*y + 5 = 0,add add add 5 mul -4 y mul 4 pow x 2 mul mul 4 x y',x*(c - x + 5/(4*x)) - x,add mul -1 x mul x add sub c x div div 5 4 x
8355,496487623,6*x + y' - 2 = 0,add add -2 mul 6 x y',c - 3*x^2 + 2*x,add add c mul -3 pow x 2 mul 2 x
8356,204542011,-6*x + y' + 2 = 0,add add 2 mul -6 x y',c - x*(2 - 3*x),add c mul mul -1 x add 2 mul -3 x
8357,736926,2*x^3 + x*y' - y = 0,add add mul -1 y mul 2 pow x 3 mul x y',x*(c - x^2),mul x sub c pow x 2
8358,160334502,2*x + y' - 7 = 0,add add -7 mul 2 x y',c + x - (3 - x)^2,sub add c x pow sub 3 x 2
8359,5789219,5*x^4 - 2*y' + 2 = 0,add add 2 mul -2 y' mul 5 pow x 4,c + x^5/2 + x,add add c x mul div 1 2 pow x 5
8360,3706972,6*x*y' + 13*x - 12*y + 48 = 0,add add add 48 mul -12 y mul 13 x mul mul 6 x y',x*(c*x + 3) - 5*x/6 + 4,add add 4 mul div -5 6 x mul x add 3 mul c x
8361,7882181,5^x*ln(5) + y' + 1 = 0,add add 1 mul pow 5 x log 5 y',-5^x + c - x,sub sub c x pow 5 x
8362,821609639,6*x^2*y^2 + 5*x*y' + 9*y^2 + 5*y = 0,add add add mul 5 y mul 9 pow y 2 mul mul 5 x y' mul mul 6 pow x 2 pow y 2,5/(3*(x*(c + 2*x) + x - 3)),div div 5 3 add add -3 x mul x add c mul 2 x
8363,218666,256*x^2 + 256*x*y' - 256*y + 513 = 0,add add add 513 mul -256 y mul 256 pow x 2 mul mul 256 x y',x*(c - x) + 513/256,add div 513 256 mul x sub c x
8364,1804878,64*y' + 1 = 0,add 1 mul 64 y',c - x/64,add c mul div -1 64 x
8365,1771343,x*y' - 3*y + 6 = 0,add add 6 mul -3 y mul x y',c*x^3 + 2,add 2 mul c pow x 3
8366,6954900,160*x^4 + 243*y' = 0,add mul 160 pow x 4 mul 243 y',c - 32*x^5/243,add c mul div -32 243 pow x 5
8367,9675504,6*x*y^2 + y^2 - y' = 0,add sub pow y 2 y' mul mul 6 x pow y 2,1/(c - 3*x^2 - x),pow add sub c x mul -3 pow x 2 -1
8368,6832379,3*x*y' - 3*y - cos(3) = 0,add add mul -1 cos 3 mul -3 y mul mul 3 x y',c*x - cos(3)/3,add mul div -1 3 cos 3 mul c x
8369,6523579,10*x - 5*y' + 2 = 0,add add 2 mul -5 y' mul 10 x,c + (-x - 1/5)^2,add c pow sub div -1 5 x 2
8370,792814978,20*2^x*ln(2) - 5*y' + 6 = 0,add add 6 mul -5 y' mul mul 20 pow 2 x log 2,4*2^x + c + 6*x/5,add add c mul 4 pow 2 x mul div 6 5 x
8371,795221937,x*y' + y + 5*y' = 0,add add mul 5 y' mul x y' y,c*x/(x^2 + 5*x),div mul c x add pow x 2 mul 5 x
8372,9831694,x^2 + x*y' - y - 6 = 0,add sub add -6 pow x 2 y mul x y',x*(c - x) - 6,add -6 mul x sub c x
8373,1869668,3*x^4 + x*y' - y = 0,add add mul -1 y mul 3 pow x 4 mul x y',c*x - x^4,add mul -1 pow x 4 mul c x
8374,8021674,x^2 - x*y' + y - 1 = 0,add add add -1 pow x 2 mul mul -1 x y' y,x*(c + x + (x + 1)/x),mul x add add c x mul pow x -1 add 1 x
8375,1397570,-ln(x)*sin(4) + y' - sin(4) = 0,add add mul -1 sin 4 mul mul -1 log x sin 4 y',ln(c*x^(x*sin(4))),log mul c pow x mul x sin 4
8376,6724659,x*y' - y - 7 = 0,add sub -7 y mul x y',c*x + 2*x - 7,add add -7 mul 2 x mul c x
8377,196420602,5*x^3 - 2*x^2 + 2*x*y' - 2*y + 2 = 0,add add add add 2 mul -2 pow x 2 mul -2 y mul 5 pow x 3 mul mul 2 x y',-x*(c + 5*x^2/4 - x) + 1,add 1 mul mul -1 x add sub c x mul div 5 4 pow x 2
8378,6600576,-(3*x^2 + 1)*e^(x^3 + x) + y' = 0,add mul mul -1 add 1 mul 3 pow x 2 exp add x pow x 3 y',c + e^(x^3 + x),add c exp add x pow x 3
8379,57800,x*y' + y*ln(y) = 0,add mul x y' mul y log y,2^(c/x),pow 2 div c x
8380,3766631,x*y' - y - 4 = 0,add sub -4 y mul x y',c*x - 4*x - 4,add add -4 mul -4 x mul c x
8381,6802229,2*x*y' - y = 0,add mul -1 y mul mul 2 x y',x/sqrt(c*x),mul x pow mul c x div -1 2
8382,351672515,2*x^2*y*ln(5) - x*y' + 2*y = 0,add add mul 2 y mul mul -1 x y' mul mul mul 2 pow x 2 y log 5,5^(x^2)*c*x^2,mul mul c pow 5 pow x 2 pow x 2
8383,360606166,15*x^2 - x*y' + y = 0,add add mul 15 pow x 2 mul mul -1 x y' y,x*(c + 15*x),mul x add c mul 15 x
8384,9158122,-5*e^(x) + y' = 0,add mul -5 exp x y',c + 5*e^(x),add c mul 5 exp x
8385,131475087,4*x^2 + x*cos(x) - 5*x*y' + 5*y - sin(x) = 0,add add add add mul -1 sin x mul 4 pow x 2 mul 5 y mul x cos x mul mul -5 x y',-4*x*(c - x)/5 + sin(x)/5,add mul div 1 5 sin x mul mul div -4 5 x sub c x
8386,1681239,9*x^2 - 9*x*y' + 9*y - 4 = 0,add add add -4 mul 9 pow x 2 mul 9 y mul mul -9 x y',x*(c + x) + 4/9,add div 4 9 mul x add c x
8387,5380037,x*y' - y*ln(y/x) - y = 0,add add mul -1 y mul x y' mul mul -1 y log mul pow x -1 y,5^(c*x)*x,mul x pow 5 mul c x
8388,7587071,-y*ln(3) + y' = 0,add mul mul -1 y log 3 y',4*3^(c + x),mul 4 pow 3 add c x
8389,5665494,x*y' - y*ln(-y) - y*ln(5) + 2*y*ln(7) = 0,add add add mul x y' mul mul -1 y log 5 mul mul -1 y log mul -1 y mul mul 2 y log 7,-7^(c*x + 2)/5,mul div -1 5 pow 7 add 2 mul c x
8390,7385636,2*x*y' + 3*y = 0,add mul 3 y mul mul 2 x y',sqrt(c/x^3),sqrt mul c pow x -3
8391,920140751,x*y' + 36*x - 13*y = 0,add add mul -13 y mul 36 x mul x y',c*x^13 + 3*x,add mul 3 x mul c pow x 13
8392,2768977,x^65*y' + 12 = 0,add 12 mul pow x 65 y',c + 3/(16*x^64),add c mul div 3 16 pow x -64
8393,902585873,x^2 - 3*x*y' + 3*y + 12 = 0,add add add 12 pow x 2 mul 3 y mul mul -3 x y',x*(c + x/3) - 4,add -4 mul x add c mul div 1 3 x
8394,8324665,e^(20)*y' - 2 = 0,add -2 mul y' exp 20,(c + 2*x)*e^(-20),mul add c mul 2 x exp -20
8395,5092389,3*x^2 - x*y' + y - 5 = 0,add add add -5 mul 3 pow x 2 mul mul -1 x y' y,2*x^2 + x*(c + x) + 5,add add 5 mul 2 pow x 2 mul x add c x
8396,2957175,x^(2*x)*y' + 2*ln(x) + 2 = 0,add add 2 mul 2 log x mul pow x mul 2 x y',c + x^(-2*x),add c pow x mul -2 x
8397,5539998,x^2 + x*y' - y + 2 = 0,add sub add 2 pow x 2 y mul x y',-x*(c + x) + 2,add 2 mul mul -1 x add c x
8398,821630676,-5*x*y' - 5*y - 13 = 0,add add -13 mul -5 y mul mul -5 x y',-3 - (c - 2*x)/(5*x),add -3 mul div div -1 5 x add c mul -2 x
8399,9336247,2*x + cos(5)*y' = 0,add mul 2 x mul y' cos 5,c - x^2/cos(5),add c div mul -1 pow x 2 cos 5
8400,5958530,343*x^4*y' + 81 = 0,add 81 mul mul 343 pow x 4 y',c + 27/(343*x^3),add c mul div 27 343 pow x -3
8401,404071494,7*x^8 - x*y' + y = 0,add add mul 7 pow x 8 mul mul -1 x y' y,x*(c + x^7),mul x add c pow x 7
8402,65237877,-y^2 + 2500*y' = 0,add mul -1 pow y 2 mul 2500 y',4/(c - x/625),div 4 add c mul div -1 625 x
8403,7745485,2*x^3 + 3*x*y' - 3*y = 0,add add mul -3 y mul 2 pow x 3 mul mul 3 x y',-x*(c + 3*x^2)/9,mul mul div -1 9 x add c mul 3 pow x 2
8404,4671265,x*y' - 4*x - 3*y = 0,add add mul -4 x mul -3 y mul x y',c*x^3 - 2*x,add mul -2 x mul c pow x 3
8405,697239389,-25*y' + ln(5)/5^x = 0,add mul -25 y' mul pow 5 mul -1 x log 5,-5^(-x - 2) + c,sub c pow 5 sub -2 x
8406,196433367,x^2 + x*y' - y + 6 = 0,add sub add 6 pow x 2 y mul x y',x*(c - x) + 6,add 6 mul x sub c x
8407,2504199,x^2 - x*y' + y = 0,add add pow x 2 mul mul -1 x y' y,c*x + x*(x + 1),add mul c x mul x add 1 x
8408,549833038,36*4^(3*x)*ln(2) + 3*y' - 1 = 0,add add -1 mul 3 y' mul mul 36 pow 4 mul 3 x log 2,-2*4^(3*x) + c + x/3,add add c mul -2 pow 4 mul 3 x mul div 1 3 x
8409,3322722,x*y' + y - sqrt(2) = 0,add add mul -1 sqrt 2 mul x y' y,c/x + sqrt(2),add sqrt 2 div c x
8410,4213174,-48*x + y' + 4 = 0,add add 4 mul -48 x y',c + 24*x^2 - 4*x,add add c mul -4 x mul 24 pow x 2
8411,1817134,625*5^x*x^2*ln(5) - 125*x*y' + 125*y - 1 = 0,add add add -1 mul 125 y mul mul -125 x y' mul mul mul 625 pow 5 x pow x 2 log 5,5*5^x*x + c*x + 1/125,add add div 1 125 mul c x mul mul 5 x pow 5 x
8412,988851891,x*y' - y - cos(2) + 3 = 0,add sub sub 3 cos 2 y mul x y',c*x - cos(2) + 3,add sub 3 cos 2 mul c x
8413,957943499,x*y' + 3*x - 2*y + 8 = 0,add add add 8 mul -2 y mul 3 x mul x y',x*(c*x + 3) + 4,add 4 mul x add 3 mul c x
8414,406894566,2*x^2 - 3*x*y' + 3*y = 0,add add mul 2 pow x 2 mul 3 y mul mul -3 x y',-x*(c - 2*x)/3 + x,add x mul mul div -1 3 x add c mul -2 x
8415,5085525,x*y' - y*ln(y) + y*ln(6) = 0,add add mul x y' mul y log 6 mul mul -1 y log y,6*5^(c*x),mul 6 pow 5 mul c x
8416,643136413,x*y' + y*ln(-y) + y*ln(3) = 0,add add mul x y' mul y log 3 mul y log mul -1 y,-e^(c/x)/3,mul div -1 3 exp div c x
8417,1694558,x*y' + y - 6 = 0,add add -6 mul x y' y,3*(c + 2*x)/x,mul div 3 x add c mul 2 x
8418,766794896,x*y' - 2*y = 0,add mul -2 y mul x y',-3*c*x^2*(cos(3) + 1)/(-3 - 3*cos(3)),mul div mul mul -3 c pow x 2 add -3 mul -3 cos 3 add 1 cos 3
8419,340094,12*x^3 + 3*y' - 1 = 0,add add -1 mul 3 y' mul 12 pow x 3,c - x^4 + x/3,add sub c pow x 4 mul div 1 3 x
8420,4691369,-30*x + y' + 16 = 0,add add 16 mul -30 x y',c - 5*x*(3 - 3*x) - x,add sub c x mul mul -5 x add 3 mul -3 x
